student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S2405,Christopher Wright,christopher.wright27@gmail.com,p2405,11,96,66,55,98,78.75,0.42,0.55,13,19,3,13,0.6,2,26,Visual,Texts,12,0,64,Average progress,55.82,0,No
S2406,Michael Palmer,michael.palmer7822@yahoo.com,p2406,9,72,92,88,77,82.25,0.47,0.89,20,10,4,13,0.59,2,56,Auditory,Videos,13,8,88,Shows initiative,19.56,0,No
S2407,Erica Green,erica.green2184@gmail.com,p2407,9,76,41,90,44,62.75,0.99,0.35,2,12,1,17,0.4,5,32,Reading/Writing,Texts,5,1,46,Falling behind in multiple areas,76.53,1,Yes
S2408,Vicki Johnson,vicki.johnson8520@yahoo.com,p2408,10,66,68,57,62,63.25,0.59,0.96,8,14,12,8,0.52,3,57,Auditory,Texts,15,7,95,Can do better with more effort,21.35,0,No
S2409,Richard Chavez,richard.chavez162@edu.in,p2409,11,94,77,74,67,78,0.47,0.99,19,8,13,4,0.55,6,67,Reading/Writing,Texts,8,4,50,Can do better with more effort,29.2,0,No
S2410,Kaitlin Wright,kaitlin.wright5639@gmail.com,p2410,12,72,42,92,73,69.75,0.46,0.36,9,16,2,3,0.38,3,21,Kinesthetic,Texts,19,1,81,Falling behind in multiple areas,74.65,1,Yes
S2411,Steven Lara,steven.lara6929@gmail.com,p2411,11,43,55,98,92,72,0.83,0.5,4,17,9,11,0.51,6,68,Kinesthetic,Texts,15,4,94,Average progress,43.71,0,No
S2412,Donald Smith,donald.smith7836@yahoo.com,p2412,11,61,69,65,54,62.25,0.91,0.56,16,20,7,12,0.69,2,10,Visual,Mixed,11,8,43,Lacks focus,29.01,0,No
S2413,Maria Haas,maria.haas3761@gmail.com,p2413,10,41,79,55,71,61.5,0.55,0.84,19,4,13,9,0.56,1,18,Auditory,Mixed,15,5,45,Lacks focus,32.11,0,No
S2414,David Colon,david.colon1473@edu.in,p2414,10,49,41,45,65,50,0.41,0.72,10,6,2,15,0.41,6,21,Reading/Writing,Interactive,4,2,84,Can do better with more effort,48.21,0,No
S2415,Nathan Mccoy,nathan.mccoy1700@gmail.com,p2415,11,44,56,96,87,70.75,0.53,0.75,6,12,1,13,0.4,6,42,Reading/Writing,Interactive,10,7,38,Lacks focus,35.62,0,No
S2416,Deanna Aguilar,deanna.aguilar6032@outlook.com,p2416,9,98,80,83,70,82.75,0.43,0.83,16,18,18,5,0.71,5,73,Auditory,Videos,0,0,37,Needs improvement in basics,69.44,1,Yes
S2417,Jonathan Hess,jonathan.hess2256@outlook.com,p2417,12,49,51,82,58,60,0.46,0.38,10,7,7,5,0.36,4,17,Visual,Mixed,9,8,63,Lacks focus,47.06,0,No
S2418,Andrew Brown,andrew.brown2191@edu.in,p2418,10,72,74,86,48,70,0.66,0.88,13,5,18,19,0.69,2,57,Auditory,Interactive,10,8,62,Can do better with more effort,22.29,0,No
S2419,Rachel Ramos,rachel.ramos1130@yahoo.com,p2419,10,93,82,86,68,82.25,0.54,0.79,9,10,19,11,0.61,6,13,Kinesthetic,Interactive,14,3,36,Falling behind in multiple areas,59.99,0,No
S2420,David Stein,david.stein2698@gmail.com,p2420,12,77,40,87,93,74.25,0.71,0.7,7,6,8,9,0.38,2,48,Kinesthetic,Mixed,2,7,50,Average progress,50.4,0,No
S2421,Maria Rivera,maria.rivera5763@edu.in,p2421,10,52,94,81,97,81,0.55,0.92,4,14,12,3,0.41,5,30,Visual,Mixed,14,2,34,Falling behind in multiple areas,61.11,1,Yes
S2422,Brad Murray,brad.murray2490@yahoo.com,p2422,11,70,84,51,90,73.75,0.96,0.79,19,6,11,18,0.68,1,81,Auditory,Videos,10,5,41,Falling behind in multiple areas,52.7,0,No
S2423,Gary Berry,gary.berry7258@edu.in,p2423,12,86,54,99,78,79.25,0.94,0.44,4,14,9,13,0.5,3,23,Kinesthetic,Mixed,8,9,88,Lacks focus,25.13,0,No
S2424,Lorraine Foster,lorraine.foster1430@yahoo.com,p2424,9,75,65,52,43,58.75,0.74,0.6,19,12,4,12,0.59,2,52,Reading/Writing,Mixed,1,9,87,Average progress,48.56,0,No
S2425,Anthony Vega,anthony.vega2303@gmail.com,p2425,10,84,76,43,42,61.25,0.61,0.65,19,12,7,9,0.59,5,85,Reading/Writing,Mixed,11,7,66,Good participation,33.26,0,No
S2426,Gerald Lewis,gerald.lewis9669@gmail.com,p2426,10,63,60,78,95,74,0.63,0.34,12,8,17,10,0.59,5,84,Auditory,Texts,19,8,74,Lacks focus,30.99,0,No
S2427,Jacob Ramirez,jacob.ramirez5769@edu.in,p2427,11,91,88,93,68,85,0.65,0.97,13,10,11,13,0.59,5,34,Visual,Videos,15,7,54,Average progress,31.54,0,No
S2428,Nicole Johnson,nicole.johnson5162@edu.in,p2428,9,95,70,41,91,74.25,0.84,0.39,4,16,2,20,0.52,3,36,Reading/Writing,Interactive,15,8,56,Falling behind in multiple areas,60.2,1,Yes
S2429,Christine Sanchez,christine.sanchez4069@yahoo.com,p2429,10,54,64,65,50,58.25,0.67,0.79,10,20,18,20,0.85,2,82,Reading/Writing,Mixed,0,3,80,Good participation,33.62,0,No
S2430,Kenneth Jenkins,kenneth.jenkins1390@outlook.com,p2430,12,68,62,98,72,75,0.91,0.65,7,8,12,13,0.5,6,83,Kinesthetic,Videos,15,9,71,Average progress,34.95,0,No
S2431,Andrea Brown,andrea.brown9076@yahoo.com,p2431,12,47,63,66,77,63.25,0.97,0.32,5,9,9,9,0.4,5,80,Reading/Writing,Mixed,5,0,71,Needs improvement in basics,76.03,1,Yes
S2432,Joshua Taylor,joshua.taylor449@outlook.com,p2432,11,44,96,66,97,75.75,0.6,0.95,17,13,11,10,0.64,3,79,Auditory,Videos,13,6,89,Shows initiative,18.56,0,No
S2433,James Wilkerson,james.wilkerson3376@outlook.com,p2433,11,68,77,54,50,62.25,0.74,0.9,18,20,5,19,0.78,1,73,Auditory,Interactive,10,9,87,Average progress,32.7,0,No
S2434,Alicia Mccoy,alicia.mccoy6428@yahoo.com,p2434,10,86,67,47,66,66.5,0.46,0.67,11,17,7,6,0.51,4,15,Kinesthetic,Videos,0,3,51,Average progress,61.31,1,Yes
S2435,Leah Norton,leah.norton904@outlook.com,p2435,11,43,60,46,72,55.25,0.52,0.46,15,19,1,7,0.52,2,87,Auditory,Mixed,19,0,87,Needs improvement in basics,73.45,1,Yes
S2436,Veronica Casey,veronica.casey8118@yahoo.com,p2436,12,51,93,86,60,72.5,0.65,0.39,7,17,5,15,0.55,3,30,Auditory,Videos,16,2,40,Lacks focus,41.25,0,No
S2437,Michael Stephens,michael.stephens1857@edu.in,p2437,11,84,82,94,78,84.5,0.52,0.55,18,7,6,19,0.62,4,30,Kinesthetic,Interactive,18,6,35,Needs improvement in basics,60.62,1,Yes
S2438,Todd Durham,todd.durham8195@yahoo.com,p2438,12,41,57,85,70,63.25,0.93,0.48,6,1,13,14,0.42,4,21,Kinesthetic,Texts,1,2,51,Needs improvement in basics,74.45,1,Yes
S2439,Wayne Price,wayne.price8665@gmail.com,p2439,10,66,75,79,77,74.25,0.49,0.65,18,20,11,16,0.81,3,87,Kinesthetic,Mixed,13,0,41,Falling behind in multiple areas,66.89,1,Yes
S2440,Hector Flores,hector.flores5926@gmail.com,p2440,12,70,74,99,85,82,0.67,0.98,16,14,8,14,0.65,6,48,Kinesthetic,Mixed,7,6,56,Can do better with more effort,20.65,0,No
S2441,Jeffery Huang,jeffery.huang2172@outlook.com,p2441,11,90,84,51,41,66.5,0.76,0.7,2,17,20,20,0.74,6,88,Reading/Writing,Interactive,5,7,30,Needs improvement in basics,61.79,1,Yes
S2442,Kimberly Brown,kimberly.brown9322@edu.in,p2442,12,90,94,52,66,75.5,0.82,0.92,19,13,2,2,0.45,3,27,Visual,Videos,8,4,93,Shows initiative,21.9,0,No
S2443,Victoria Moreno,victoria.moreno5996@edu.in,p2443,12,75,48,82,75,70,0.63,0.76,1,2,15,9,0.34,3,29,Kinesthetic,Texts,4,5,68,Can do better with more effort,36.54,0,No
S2444,Katie Key,katie.key7727@yahoo.com,p2444,9,75,92,56,50,68.25,0.92,0.63,11,14,10,3,0.48,5,41,Auditory,Interactive,4,2,89,Good participation,33.35,0,No
S2445,Terri Garcia,terri.garcia283@gmail.com,p2445,9,65,77,56,86,71,0.74,0.9,20,1,8,6,0.44,1,80,Visual,Texts,17,4,99,Shows initiative,20.44,0,No
S2446,Diane Adams,diane.adams235@gmail.com,p2446,10,82,97,95,57,82.75,0.66,0.63,5,5,2,5,0.21,6,69,Visual,Interactive,13,2,83,Good participation,34.24,0,No
S2447,Lisa Stark,lisa.stark3544@outlook.com,p2447,12,66,69,75,98,77,0.44,0.91,16,7,15,14,0.65,5,6,Visual,Mixed,11,1,54,Can do better with more effort,31.7,0,No
S2448,Brian Davies,brian.davies1000@gmail.com,p2448,12,44,99,60,40,60.75,0.68,0.5,1,19,6,15,0.51,4,78,Reading/Writing,Videos,11,6,49,Lacks focus,39.59,0,No
S2449,Jeffrey Bradford,jeffrey.bradford8310@edu.in,p2449,12,59,83,47,74,65.75,0.89,0.39,19,14,5,18,0.7,4,36,Reading/Writing,Texts,5,9,65,Falling behind in multiple areas,62.22,1,Yes
S2450,Laura Kelly,laura.kelly8219@outlook.com,p2450,9,50,73,44,74,60.25,0.77,0.9,14,14,3,17,0.6,4,78,Kinesthetic,Texts,3,6,52,Can do better with more effort,30.32,0,No
S2451,Mary Bruce,mary.bruce6949@edu.in,p2451,12,49,71,65,70,63.75,0.9,0.71,3,15,11,9,0.48,3,59,Auditory,Interactive,14,7,30,Lacks focus,29,0,No
S2452,Gregory Watkins,gregory.watkins1360@edu.in,p2452,9,79,42,55,67,60.75,0.7,0.92,2,5,11,19,0.46,2,54,Kinesthetic,Interactive,14,0,56,Good participation,33.24,0,No
S2453,Linda Wolfe,linda.wolfe4556@yahoo.com,p2453,10,77,42,75,78,68,0.47,0.96,5,5,16,9,0.44,5,69,Visual,Mixed,16,1,81,Can do better with more effort,30.54,0,No
S2454,Robin Johnson,robin.johnson5087@gmail.com,p2454,12,45,67,67,40,54.75,0.41,0.34,17,2,3,16,0.48,2,36,Kinesthetic,Texts,2,1,31,Needs improvement in basics,92.65,1,Yes
S2455,Jackie Meza,jackie.meza8387@gmail.com,p2455,12,47,83,93,64,71.75,0.58,0.65,18,18,9,6,0.64,1,41,Visual,Interactive,9,2,50,Average progress,52.56,0,No
S2456,Anne Hart,anne.hart2555@yahoo.com,p2456,11,62,54,68,82,66.5,0.82,0.56,1,9,3,8,0.26,1,80,Auditory,Interactive,7,6,38,Lacks focus,40.41,0,No
S2457,Jacob Travis,jacob.travis6411@outlook.com,p2457,9,86,80,86,77,82.25,0.87,0.74,15,10,19,3,0.59,5,86,Visual,Mixed,8,6,77,Excellent progress,20.91,0,No
S2458,Nicole Vasquez,nicole.vasquez5091@gmail.com,p2458,11,65,62,51,59,59.25,0.58,0.86,9,18,11,5,0.54,4,17,Reading/Writing,Videos,2,6,68,Average progress,50.26,0,No
S2459,Kyle Henry,kyle.henry3919@edu.in,p2459,10,85,79,76,42,70.5,0.7,0.5,5,4,14,7,0.38,6,58,Kinesthetic,Mixed,0,0,71,Good participation,47.62,0,No
S2460,Christopher Hall,christopher.hall4015@gmail.com,p2460,9,82,50,69,90,72.75,0.65,0.69,13,8,2,1,0.3,1,7,Kinesthetic,Mixed,10,1,74,Can do better with more effort,38.03,0,No
S2461,Jeffery Fox,jeffery.fox7128@gmail.com,p2461,12,51,87,62,41,60.25,0.65,0.8,19,18,7,4,0.6,2,89,Reading/Writing,Mixed,12,7,31,Needs improvement in basics,61.82,1,Yes
S2462,Aaron Hardin,aaron.hardin7438@gmail.com,p2462,12,65,71,55,57,62,0.54,0.39,10,20,10,16,0.7,2,46,Reading/Writing,Texts,11,8,96,Needs improvement in basics,65.25,1,Yes
S2463,James Anderson,james.anderson5077@gmail.com,p2463,12,52,97,53,83,71.25,0.48,0.87,20,17,10,14,0.76,6,82,Reading/Writing,Interactive,6,9,72,Shows initiative,24.64,0,No
S2464,Jennifer Sellers,jennifer.sellers1966@yahoo.com,p2464,12,79,98,49,49,68.75,0.52,0.72,14,16,20,1,0.64,3,44,Visual,Texts,1,6,47,Needs improvement in basics,68.21,1,Yes
S2465,Megan Morris,megan.morris2258@gmail.com,p2465,10,57,96,46,44,60.75,0.43,0.96,12,18,1,4,0.44,4,78,Reading/Writing,Interactive,0,0,68,Can do better with more effort,43.81,0,No
S2466,Andrew Willis,andrew.willis2694@gmail.com,p2466,12,64,93,84,48,72.25,0.52,0.54,11,7,6,10,0.42,3,70,Auditory,Interactive,19,3,35,Lacks focus,40.05,0,No
S2467,Samantha Schroeder,samantha.schroeder5690@edu.in,p2467,12,72,75,91,41,69.75,0.41,0.38,7,1,14,11,0.41,5,64,Kinesthetic,Mixed,2,9,71,Needs improvement in basics,76.09,1,Yes
S2468,Meghan Valencia,meghan.valencia2745@outlook.com,p2468,12,86,99,99,73,89.25,0.78,0.65,17,1,2,7,0.34,1,15,Kinesthetic,Videos,3,7,81,Average progress,42.71,0,No
S2469,Susan Brooks,susan.brooks2089@outlook.com,p2469,11,79,72,76,99,81.5,0.59,0.36,18,18,6,4,0.57,6,5,Auditory,Videos,16,4,56,Needs improvement in basics,66.53,1,Yes
S2470,Sheri Foster,sheri.foster1944@outlook.com,p2470,10,99,63,68,77,76.75,0.98,0.98,7,4,1,1,0.16,6,30,Kinesthetic,Videos,17,0,44,Needs improvement in basics,55.54,0,No
S2471,Craig Turner,craig.turner5498@gmail.com,p2471,9,82,78,42,70,68,0.52,0.33,20,20,3,1,0.55,6,46,Reading/Writing,Texts,16,6,48,Lacks focus,41.9,0,No
S2472,Derek Moore,derek.moore4466@edu.in,p2472,10,51,73,54,49,56.75,0.61,0.83,6,20,4,17,0.59,3,66,Kinesthetic,Texts,18,5,91,Average progress,41.11,0,No
S2473,Stacy Conner,stacy.conner4318@gmail.com,p2473,10,83,95,75,89,85.5,0.61,0.67,11,4,13,10,0.48,3,65,Auditory,Videos,3,8,93,Average progress,42.47,0,No
S2474,Susan Banks,susan.banks8138@gmail.com,p2474,10,75,67,86,51,69.75,0.41,0.56,12,6,3,5,0.32,5,81,Reading/Writing,Videos,16,3,80,Good participation,41,0,No
S2475,Grant Novak,grant.novak8378@edu.in,p2475,12,87,76,85,75,80.75,0.9,0.35,16,3,15,7,0.51,2,89,Visual,Mixed,1,3,76,Needs improvement in basics,68.24,1,Yes
S2476,Heather Mcfarland,heather.mcfarland918@outlook.com,p2476,11,43,46,91,93,68.25,0.42,0.74,19,6,13,8,0.57,2,66,Visual,Mixed,9,7,86,Average progress,46.9,0,No
S2477,Kristin Walker,kristin.walker9297@edu.in,p2477,11,44,43,58,60,51.25,0.96,0.71,19,13,11,2,0.56,5,78,Reading/Writing,Interactive,11,3,49,Lacks focus,33.84,0,No
S2478,Brianna Thompson,brianna.thompson6034@yahoo.com,p2478,11,95,76,52,88,77.75,0.94,0.5,11,7,4,9,0.39,6,16,Kinesthetic,Texts,12,2,49,Falling behind in multiple areas,64.66,1,Yes
S2479,Kurt Barker,kurt.barker4189@yahoo.com,p2479,11,76,95,81,86,84.5,0.72,0.94,16,4,17,4,0.51,2,31,Auditory,Texts,10,6,93,Consistent performance,16.76,0,No
S2480,David Daniel,david.daniel9412@gmail.com,p2480,9,47,40,60,45,48,0.73,0.51,12,1,5,12,0.38,5,71,Reading/Writing,Videos,7,4,67,Lacks focus,46.42,0,No
S2481,Stacy Fry,stacy.fry3752@gmail.com,p2481,11,81,40,76,87,71,0.79,0.61,8,6,8,11,0.41,2,32,Auditory,Texts,19,8,67,Good participation,25.26,0,No
S2482,Peter Gamble,peter.gamble731@gmail.com,p2482,12,88,86,66,88,82,0.63,0.68,3,5,10,5,0.29,5,70,Visual,Mixed,4,4,94,Average progress,49.09,0,No
S2483,Tammy Johnson,tammy.johnson4016@gmail.com,p2483,12,67,59,94,42,65.5,0.79,0.37,2,13,7,12,0.42,2,32,Reading/Writing,Mixed,1,8,34,Lacks focus,45.02,0,No
S2484,Carrie Mccall,carrie.mccall7739@gmail.com,p2484,11,70,58,91,49,67,0.43,0.95,6,19,17,4,0.57,6,25,Reading/Writing,Videos,11,5,93,Good participation,27.13,0,No
S2485,Tammy Walker,tammy.walker6284@outlook.com,p2485,9,97,68,68,44,69.25,0.43,0.56,16,4,7,13,0.5,3,11,Auditory,Videos,1,5,56,Average progress,61.02,1,Yes
S2486,Ariana Zuniga,ariana.zuniga2942@yahoo.com,p2486,11,48,49,59,85,60.25,0.67,0.36,20,6,19,1,0.57,3,18,Visual,Interactive,5,5,49,Falling behind in multiple areas,76.5,1,Yes
S2487,Donald Mcgee,donald.mcgee9068@gmail.com,p2487,12,93,99,64,65,80.25,0.73,0.57,15,13,9,18,0.69,6,43,Visual,Videos,18,6,89,Good participation,20.86,0,No
S2488,John Haas,john.haas3688@edu.in,p2488,12,90,57,45,60,63,0.93,0.72,14,5,2,4,0.31,2,77,Reading/Writing,Videos,11,3,69,Average progress,47.41,0,No
S2489,Gary Mcclure,gary.mcclure4077@outlook.com,p2489,12,68,67,75,84,73.5,0.46,0.66,2,13,20,4,0.49,6,66,Auditory,Videos,12,3,35,Needs improvement in basics,70.44,1,Yes
S2490,Christopher Fletcher,christopher.fletcher5251@edu.in,p2490,10,53,74,41,65,58.25,0.89,0.79,20,10,19,8,0.71,5,16,Reading/Writing,Mixed,16,8,65,Good participation,19.79,0,No
S2491,Danielle Tanner,danielle.tanner1286@outlook.com,p2491,12,79,82,61,77,74.75,0.53,0.34,18,3,6,20,0.59,3,42,Kinesthetic,Interactive,11,6,94,Lacks focus,36.76,0,No
S2492,Sean Baker,sean.baker1966@outlook.com,p2492,11,80,86,71,83,80,0.64,0.5,14,13,10,6,0.54,1,62,Visual,Videos,2,9,40,Needs improvement in basics,66.64,1,Yes
S2493,John Jones,john.jones2948@gmail.com,p2493,12,61,70,55,65,62.75,0.59,0.87,18,12,13,4,0.59,2,60,Visual,Texts,7,5,78,Good participation,30.51,0,No
S2494,Jonathan Rodriguez,jonathan.rodriguez8460@yahoo.com,p2494,9,50,66,57,47,55,0.64,0.36,2,4,2,4,0.15,1,43,Reading/Writing,Interactive,15,0,57,Needs improvement in basics,84.25,1,Yes
S2495,Aaron Cruz,aaron.cruz6578@gmail.com,p2495,10,62,50,44,44,50,0.49,0.9,1,10,10,11,0.4,1,8,Reading/Writing,Videos,3,6,51,Average progress,57.1,0,No
S2496,Jessica Costa,jessica.costa7630@gmail.com,p2496,9,40,88,93,54,68.75,0.7,0.36,20,3,10,9,0.52,4,52,Reading/Writing,Mixed,12,5,76,Lacks focus,37.9,0,No
S2497,Nicole Snyder,nicole.snyder5100@outlook.com,p2497,12,85,88,75,98,86.5,0.88,0.88,2,17,5,14,0.48,1,11,Visual,Mixed,7,3,95,Consistent performance,19.32,0,No
S2498,Nicholas Payne,nicholas.payne1425@outlook.com,p2498,10,76,77,69,55,69.25,0.66,0.55,9,9,4,4,0.32,1,64,Visual,Texts,0,7,54,Average progress,58,0,No
S2499,Craig Mendoza,craig.mendoza140@edu.in,p2499,10,60,44,84,40,57,0.69,0.73,9,1,2,13,0.31,6,44,Visual,Texts,2,6,96,Can do better with more effort,37.56,0,No
S2500,Michelle Curtis,michelle.curtis3297@outlook.com,p2500,10,65,47,58,55,56.25,0.91,0.41,16,18,7,6,0.59,4,12,Kinesthetic,Texts,0,7,61,Lacks focus,40.76,0,No
S2501,Gloria Martin,gloria.martin9247@outlook.com,p2501,12,85,73,62,76,74,0.82,0.35,11,9,18,13,0.64,4,62,Reading/Writing,Interactive,14,8,46,Needs improvement in basics,61.49,1,Yes
S2502,Charles Singleton,charles.singleton3984@outlook.com,p2502,9,75,87,73,42,69.25,0.69,0.45,6,20,17,3,0.57,4,61,Visual,Mixed,17,0,69,Falling behind in multiple areas,68.15,1,Yes
S2503,Kenneth Flores,kenneth.flores6043@edu.in,p2503,12,93,91,52,91,81.75,0.55,0.39,12,9,11,7,0.49,5,39,Kinesthetic,Mixed,19,2,59,Needs improvement in basics,68.01,1,Yes
S2504,Stephanie Jones,stephanie.jones3211@edu.in,p2504,10,62,95,82,86,81.25,0.93,0.52,3,2,18,1,0.3,4,77,Reading/Writing,Interactive,2,1,88,Can do better with more effort,36.72,0,No
S2505,George Bennett,george.bennett2476@yahoo.com,p2505,12,96,51,93,70,77.5,0.75,0.66,12,19,8,11,0.62,6,17,Auditory,Texts,14,2,57,Can do better with more effort,29.18,0,No
S2506,Jessica Payne,jessica.payne6728@gmail.com,p2506,10,40,77,68,52,59.25,0.53,0.71,1,16,12,2,0.39,5,43,Auditory,Texts,4,1,76,Average progress,60.46,1,Yes
S2507,Rachael Davis,rachael.davis3827@gmail.com,p2507,10,93,40,75,95,75.75,0.56,0.85,9,3,1,5,0.22,2,88,Reading/Writing,Texts,9,5,52,Can do better with more effort,34.75,0,No
S2508,Brooke Austin,brooke.austin167@outlook.com,p2508,10,94,70,61,55,70,0.88,0.76,20,16,20,14,0.88,5,25,Reading/Writing,Mixed,6,8,86,Shows initiative,17.68,0,No
S2509,Timothy Johnson,timothy.johnson33@outlook.com,p2509,12,90,43,91,94,79.5,0.43,0.73,6,13,12,13,0.55,2,51,Reading/Writing,Texts,7,1,30,Needs improvement in basics,71.55,1,Yes
S2510,Sherri Martin,sherri.martin5048@edu.in,p2510,12,79,88,91,82,85,1,0.59,11,3,6,16,0.45,4,87,Auditory,Videos,2,3,58,Average progress,46.2,0,No
S2511,Pamela Moore,pamela.moore3371@gmail.com,p2511,10,54,84,86,60,71,0.48,0.63,3,10,3,15,0.39,4,6,Kinesthetic,Videos,17,4,79,Average progress,50.14,0,No
S2512,Craig Harris,craig.harris6888@yahoo.com,p2512,11,60,89,75,41,66.25,0.88,0.59,4,18,5,3,0.38,2,48,Auditory,Videos,16,4,93,Good participation,28.85,0,No
S2513,James Terry,james.terry991@edu.in,p2513,9,86,44,48,93,67.75,0.64,0.89,10,6,14,6,0.45,3,34,Visual,Texts,15,0,66,Average progress,46.78,0,No
S2514,Jennifer Blair,jennifer.blair4594@yahoo.com,p2514,10,48,69,78,66,65.25,0.7,0.46,19,6,12,9,0.57,6,59,Reading/Writing,Videos,12,5,90,Lacks focus,34.3,0,No
S2515,Joseph Campbell,joseph.campbell729@gmail.com,p2515,10,92,95,90,77,88.5,0.93,0.3,6,18,13,3,0.5,5,44,Auditory,Texts,3,4,36,Falling behind in multiple areas,68.75,1,Yes
S2516,John Williams,john.williams8525@yahoo.com,p2516,10,48,63,58,65,58.5,0.65,0.76,1,6,13,13,0.41,6,81,Reading/Writing,Videos,2,5,93,Good participation,36.96,0,No
S2517,Ashley Larsen,ashley.larsen6112@edu.in,p2517,10,49,98,77,97,80.25,0.72,0.44,8,6,17,13,0.55,6,28,Kinesthetic,Interactive,10,3,47,Lacks focus,37.58,0,No
S2518,Eric Ward,eric.ward1401@edu.in,p2518,10,91,42,45,98,69,0.43,0.92,8,13,15,7,0.54,1,46,Visual,Mixed,1,5,58,Average progress,51.34,0,No
S2519,Ronald Phillips,ronald.phillips8290@gmail.com,p2519,11,96,50,91,77,78.5,0.4,0.9,6,14,6,5,0.39,4,32,Auditory,Videos,17,8,89,Consistent performance,22.74,0,No
S2520,Ebony Greene,ebony.greene6471@yahoo.com,p2520,12,92,84,86,85,86.75,0.55,0.35,17,7,12,8,0.55,5,55,Kinesthetic,Interactive,3,0,83,Needs improvement in basics,74.18,1,Yes
S2521,James Johnson,james.johnson9707@gmail.com,p2521,11,65,43,54,64,56.5,0.81,0.37,19,13,2,8,0.52,6,26,Kinesthetic,Texts,16,5,50,Needs improvement in basics,69.72,1,Yes
S2522,George Carter,george.carter7136@gmail.com,p2522,10,80,65,96,50,72.75,0.47,0.65,1,15,4,7,0.34,5,82,Visual,Mixed,5,0,50,Good participation,47.96,0,No
S2523,Christopher Anthony,christopher.anthony3889@yahoo.com,p2523,10,74,66,59,47,61.5,0.47,0.73,15,12,20,19,0.82,6,78,Visual,Texts,9,6,87,Good participation,30.33,0,No
S2524,Kyle Sanders,kyle.sanders4286@outlook.com,p2524,10,91,85,48,47,67.75,0.65,0.49,13,1,12,7,0.41,4,78,Visual,Texts,10,3,78,Lacks focus,40.44,0,No
S2525,Tracy Guerrero,tracy.guerrero6448@outlook.com,p2525,12,64,93,71,72,75,0.79,0.8,3,3,3,4,0.16,6,12,Kinesthetic,Mixed,4,5,65,Good participation,33.76,0,No
S2526,Christopher Stephens,christopher.stephens5221@outlook.com,p2526,9,65,82,43,92,70.5,0.83,0.72,2,18,17,10,0.59,2,18,Auditory,Interactive,17,6,46,Needs improvement in basics,54.34,0,No
S2527,Jackson Mcclure,jackson.mcclure4465@edu.in,p2527,9,50,66,89,46,62.75,0.51,0.53,3,8,6,13,0.38,4,49,Kinesthetic,Interactive,9,4,82,Average progress,58.4,0,No
S2528,Mike Griffin,mike.griffin1233@yahoo.com,p2528,11,77,81,57,77,73,0.45,0.32,9,2,17,4,0.4,5,42,Auditory,Texts,8,8,44,Falling behind in multiple areas,76.7,1,Yes
S2529,Jose Marshall,jose.marshall2240@yahoo.com,p2529,11,41,90,44,60,58.75,0.96,0.83,16,4,17,19,0.7,3,36,Kinesthetic,Videos,15,7,69,Can do better with more effort,18.52,0,No
S2530,Jeremy Adams,jeremy.adams2556@gmail.com,p2530,9,46,89,59,47,60.25,0.56,0.45,13,18,11,10,0.65,6,66,Visual,Mixed,9,2,80,Needs improvement in basics,73.22,1,Yes
S2531,Bryan Goodwin,bryan.goodwin2703@gmail.com,p2531,10,57,45,62,90,63.5,0.91,0.88,19,13,7,7,0.57,2,71,Reading/Writing,Mixed,9,0,94,Average progress,41.22,0,No
S2532,Elizabeth Miller,elizabeth.miller7645@edu.in,p2532,12,66,98,50,93,76.75,0.92,0.59,18,15,2,5,0.5,4,88,Kinesthetic,Mixed,3,9,42,Falling behind in multiple areas,59.62,0,No
S2533,Maurice Weaver,maurice.weaver6670@outlook.com,p2533,11,73,54,76,60,65.75,0.86,0.7,12,2,19,3,0.45,1,65,Kinesthetic,Videos,13,7,67,Average progress,41.62,0,No
S2534,Tara Lawrence,tara.lawrence8790@gmail.com,p2534,12,66,92,61,95,78.5,0.5,0.91,12,10,2,2,0.32,4,17,Reading/Writing,Videos,7,3,55,Can do better with more effort,34.83,0,No
S2535,Angela Randall,angela.randall3411@outlook.com,p2535,10,56,69,97,59,70.25,0.89,0.9,1,2,13,11,0.34,5,87,Kinesthetic,Texts,0,6,44,Falling behind in multiple areas,61.16,1,Yes
S2536,Loretta Barnes,loretta.barnes5061@edu.in,p2536,10,82,81,43,47,63.25,0.86,0.56,20,12,16,10,0.72,5,84,Kinesthetic,Interactive,15,3,34,Falling behind in multiple areas,63.05,1,Yes
S2537,Amanda Camacho,amanda.camacho4351@edu.in,p2537,11,98,76,68,97,84.75,0.76,0.45,8,5,17,13,0.54,1,51,Kinesthetic,Videos,16,6,31,Needs improvement in basics,60.96,1,Yes
S2538,Thomas Keith,thomas.keith1491@gmail.com,p2538,9,83,97,83,85,87,0.6,0.84,17,12,11,7,0.59,2,58,Kinesthetic,Videos,9,0,94,Shows initiative,26.19,0,No
S2539,Thomas Miller,thomas.miller4994@yahoo.com,p2539,9,98,76,73,70,79.25,0.56,0.6,20,1,9,10,0.5,5,75,Kinesthetic,Mixed,5,0,89,Good participation,39.12,0,No
